年份,季度,企业,品牌,车型,排量,原城市,流向城市,车龄年,数量
2017,第二季度,广汽本田,本田,雅阁,2.0L,宜宾市,成都市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,中山市,中山市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,长春市,大庆市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,湖州市,湖州市,1-2年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,抚州市,抚州市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,梅州市,梅州市,5-6年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,襄阳市,长沙市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,沧州市,沧州市,11-12年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,河池市,河池市,9-10年,10
2017,第二季度,广汽本田,本田,雅阁,2.0L,泰州市,泰州市,10-11年,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,鹤壁市,淄博市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,马鞍山市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,武汉市,荆州市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,青岛市,包头市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,吉林市,吉林市,6-7年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,武汉市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,黄山市,黄山市,11-12年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,武汉市,哈尔滨市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,上海市,合肥市,5-6年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,伊犁哈萨克自治州,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,柳州市,钦州市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,杭州市,大连市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,成都市,德阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,巴彦淖尔市,巴彦淖尔市,6-7年,7
2017,第二季度,广汽本田,本田,雅阁,2.4L,西安市,西安市,9-10年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,景德镇市,景德镇市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,濮阳市,濮阳市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,赣州市,赣州市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,广州市,南宁市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,郑州市,商丘市,4-5年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,嘉兴市,嘉兴市,5-6年,9
2017,第二季度,广汽本田,本田,雅阁,2.0L,普洱市,普洱市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,太原市,榆林市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,清远市,清远市,15年以上,12
2017,第二季度,广汽本田,本田,雅阁,2.0L,秦皇岛市,秦皇岛市,15年以上,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,抚州市,抚州市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,扬州市,扬州市,1-2年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,双鸭山市,双鸭山市,10-11年,4
2017,第二季度,广汽本田,本田,雅阁,2.4L,本溪市,本溪市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,湛江市,岳阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,济宁市,青岛市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,朝阳市,朝阳市,8-9年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,盘锦市,盘锦市,2-3年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,沈阳市,丹东市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,烟台市,烟台市,13-14年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,邢台市,邢台市,12-13年,7
2017,第二季度,广汽本田,本田,雅阁,2.0L,莱芜市,莱芜市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,丽水市,丽水市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,乌海市,乌海市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,南平市,南平市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,广州市,南宁市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,成都市,兰州市,15年以上,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,吕梁市,吕梁市,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,韶关市,14-15年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,石家庄市,石家庄市,3-4年,7
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,西安市,7-8年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,巴彦淖尔市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,天津市,葫芦岛市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,黄冈市,荆门市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,西安市,乌鲁木齐市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,伊春市,伊春市,8-9年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,营口市,营口市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,盘锦市,通化市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,广州市,广州市,6-7年,17
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,汕头市,14-15年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,南昌市,南昌市,7-8年,12
2017,第二季度,广汽本田,本田,雅阁,2.0L,济南市,威海市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,齐齐哈尔市,大庆市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,平顶山市,乌鲁木齐市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,重庆市,重庆市,12-13年,14
2017,第二季度,广汽本田,本田,雅阁,2.0L,郴州市,赣州市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,黄石市,鄂州市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,商丘市,商丘市,7-8年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,绥化市,绥化市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,淄博市,淄博市,11-12年,12
2017,第二季度,广汽本田,本田,雅阁,2.0L,七台河市,七台河市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,长春市,长春市,3-4年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,平顶山市,平顶山市,10-11年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,厦门市,厦门市,12-13年,9
2017,第二季度,广汽本田,本田,雅阁,2.4L,阳江市,阳江市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,临沂市,盘锦市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,毕节市,毕节市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,晋城市,大同市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,漳州市,漳州市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,北京市,和田地区,15年以上,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,固原市,临夏回族自治州,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,南通市,兴安盟,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,昆明市,昆明市,5-6年,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,杨凌,杨凌,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,杭州市,锦州市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,莆田市,莆田市,15年以上,6
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,和田地区,13-14年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,衡阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,天津市,哈尔滨市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,咸阳市,玉树藏族自治州,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,苏州市,威海市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,苏州市,和田地区,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,广州市,阳江市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,重庆市,呼和浩特市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,芜湖市,宣城市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,云浮市,11-12年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,福州市,揭阳市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,南阳市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,南宁市,北海市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,镇江市,镇江市,10-11年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,唐山市,沈阳市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,北京市,4-5年,26
2017,第二季度,广汽本田,本田,雅阁,2.4L,中卫市,中卫市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,海北藏族自治州,海北藏族自治州,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,重庆市,重庆市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,四平市,哈尔滨市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,杭州市,8-9年,6
2017,第二季度,广汽本田,本田,雅阁,2.3L,泰安市,泰安市,15年以上,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,红河哈尼族彝族自治州,南宁市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,汕头市,汕头市,8-9年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,鞍山市,鞍山市,10-11年,9
2017,第二季度,广汽本田,本田,雅阁,2.4L,松原市,松原市,13-14年,9
2017,第二季度,广汽本田,本田,雅阁,2.0L,佛山市,肇庆市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,衡阳市,衡阳市,14-15年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,延安市,大同市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,3.0L,重庆市,遵义市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,天津市,巴彦淖尔市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,宿州市,宿州市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,承德市,阜新市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,石家庄市,石家庄市,3-4年,6
2017,第二季度,广汽本田,本田,雅阁,2.0L,哈尔滨市,双鸭山市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,丽水市,丽水市,6-7年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,天津市,茂名市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,淮北市,淮北市,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,湛江市,湛江市,13-14年,12
2017,第二季度,广汽本田,本田,雅阁,2.0L,温州市,温州市,8-9年,29
2017,第二季度,广汽本田,本田,雅阁,2.4L,三亚市,三亚市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,泸州市,酒泉市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,本溪市,沈阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,重庆市,巴彦淖尔市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,乌海市,巴彦淖尔市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,邯郸市,大同市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,温州市,金华市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,晋中市,晋中市,5-6年,4
2017,第二季度,广汽本田,本田,雅阁,2.4L,榆林市,榆林市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,黄冈市,黄冈市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,黔南布依族苗族自治州,南宁市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,晋城市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,廊坊市,廊坊市,9-10年,13
2017,第二季度,广汽本田,本田,雅阁,2.4L,本溪市,本溪市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,成都市,武威市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,宁波市,揭阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,茂名市,茂名市,14-15年,11
2017,第二季度,广汽本田,本田,雅阁,2.4L,南京市,南京市,6-7年,9
2017,第二季度,广汽本田,本田,雅阁,2.4L,盘锦市,盘锦市,6-7年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,滁州市,滁州市,10-11年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,邯郸市,邢台市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,潍坊市,青岛市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,焦作市,焦作市,8-9年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,西双版纳傣族自治州,普洱市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,宁德市,茂名市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,四平市,四平市,12-13年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,福州市,宁德市,2-3年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,阳泉市,大同市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,兴安盟,11-12年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,柳州市,柳州市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.0L,保定市,保定市,7-8年,8
2017,第二季度,广汽本田,本田,雅阁,2.4L,南京市,盘锦市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,通辽市,7-8年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,厦门市,襄阳市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,渭南市,渭南市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,深圳市,湛江市,11-12年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,宿州市,宿州市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,渭南市,渭南市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,宿迁市,宿迁市,9-10年,6
2017,第二季度,广汽本田,本田,雅阁,2.4L,宁波市,杭州市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,武汉市,喀什地区,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,云浮市,14-15年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,成都市,天水市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,杭州市,汕头市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,垦区,垦区,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,南充市,呼和浩特市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,武汉市,武汉市,9-10年,13
2017,第二季度,广汽本田,本田,雅阁,2.0L,丽水市,丽水市,12-13年,10
2017,第二季度,广汽本田,本田,雅阁,2.0L,湘潭市,哈尔滨市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,双鸭山市,双鸭山市,7-8年,6
2017,第二季度,广汽本田,本田,雅阁,2.4L,合肥市,铜陵市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,安顺市,安顺市,11-12年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,北海市,百色市,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,绍兴市,湖州市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,沧州市,沧州市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,北京市,锡林郭勒盟,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,湛江市,茂名市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,太原市,呼和浩特市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,遵义市,遵义市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,淮南市,淮南市,5-6年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,云浮市,12-13年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,惠州市,惠州市,4-5年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,重庆市,银川市,9-10年,2
2017,第二季度,广汽本田,本田,雅阁,3.0L,齐齐哈尔市,齐齐哈尔市,14-15年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,哈尔滨市,牡丹江市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,金华市,衢州市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,包头市,包头市,12-13年,5
2017,第二季度,广汽本田,本田,雅阁,2.4L,菏泽市,怀化市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.3L,重庆市,重庆市,15年以上,14
2017,第二季度,广汽本田,本田,雅阁,2.0L,阿克苏地区,乌鲁木齐市,5-6年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,荆州市,荆州市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,迪庆藏族自治州,迪庆藏族自治州,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,宜春市,茂名市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,成都市,庆阳市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,杭州市,绍兴市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,朝阳市,呼伦贝尔市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,咸宁市,咸宁市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,萍乡市,萍乡市,5-6年,4
2017,第二季度,广汽本田,本田,雅阁,2.0L,荆门市,荆门市,11-12年,14
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,盘锦市,10-11年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,北京市,石嘴山市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,长沙市,荆州市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,茂名市,湛江市,13-14年,3
2017,第二季度,广汽本田,本田,雅阁,2.0L,杭州市,石河子市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,邯郸市,唐山市,6-7年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,青岛市,青岛市,4-5年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,商丘市,郑州市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,铁岭市,铁岭市,8-9年,15
2017,第二季度,广汽本田,本田,雅阁,2.0L,唐山市,鄂尔多斯市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,牡丹江市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,合肥市,合肥市,5-6年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,湖州市,湖州市,9-10年,5
2017,第二季度,广汽本田,本田,雅阁,3.0L,长沙市,长沙市,13-14年,2
2017,第二季度,广汽本田,本田,雅阁,2.4L,漯河市,阿克苏地区,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,资阳市,酒泉市,8-9年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,泰州市,泰州市,4-5年,3
2017,第二季度,广汽本田,本田,雅阁,2.4L,深圳市,茂名市,2-3年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,郑州市,郑州市,8-9年,13
2017,第二季度,广汽本田,本田,雅阁,2.0L,新余市,新余市,7-8年,5
2017,第二季度,广汽本田,本田,雅阁,2.0L,临沂市,临沂市,5-6年,12
2017,第二季度,广汽本田,本田,雅阁,2.0L,淄博市,淄博市,13-14年,13
2017,第二季度,广汽本田,本田,雅阁,3.0L,惠州市,惠州市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,内江市,内江市,13-14年,3
2017,第二季度,广汽本田,本田,雅阁,3.0L,上海市,上海市,14-15年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,盐城市,梅州市,9-10年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,上海市,商丘市,7-8年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,鹤壁市,鹤壁市,13-14年,1
2017,第二季度,广汽本田,本田,雅阁,2.0L,延边朝鲜族自治州,延边朝鲜族自治州,3-4年,1
2017,第二季度,广汽本田,本田,雅阁,2.4L,红河哈尼族彝族自治州,红河哈尼族彝族自治州,11-12年,2
